"","ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","Ward","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"1274",12678090,"JF216659",2022-04-22 12:00:00,"057XX S ARTESIAN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - YARD (FRONT / BACK)",FALSE,FALSE,"0824",16,"04B",1161019,1866502,2022,"11/12/2022 03:46:21 PM",41.789366258,-87.685134416,"(41.789366258, -87.685134416)"
"1275",12666550,"JF202951",2022-04-09 08:00:00,"025XX S ST LOUIS AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1024",22,"04B",1153438,1887006,2022,"11/12/2022 03:46:21 PM",41.845785471,-87.712388484,"(41.845785471, -87.712388484)"
"1276",12624228,"JF151993",2022-02-21 11:23:00,"024XX S ROCKWELL ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1034",12,"04B",1159414,1887923,2022,"11/12/2022 03:46:21 PM",41.848181157,-87.690431801,"(41.848181157, -87.690431801)"
"1277",12666295,"JF202563",2022-04-09 01:17:00,"025XX E 83RD ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0423",7,"04B",1194742,1850436,2022,"11/12/2022 03:46:21 PM",41.74451578,-87.562012862,"(41.74451578, -87.562012862)"
"1278",12667847,"JF204471",2022-04-11 10:38:00,"075XX S ASHLAND AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0611",17,"04B",1166980,1854972,2022,"11/12/2022 03:46:21 PM",41.757601044,-87.663606511,"(41.757601044, -87.663606511)"
"1279",12665711,"JF201896",2022-04-08 07:24:00,"036XX W 25TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1013",22,"04B",1152285,1887147,2022,"11/12/2022 03:46:21 PM",41.846195191,-87.716616211,"(41.846195191, -87.716616211)"
"1280",12665968,"JF202165",2022-04-09 01:39:00,"074XX S CHAMPLAIN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0323",6,"04B",1181854,1855756,2022,"11/12/2022 03:46:21 PM",41.759421739,-87.60907141,"(41.759421739, -87.60907141)"
"1281",12669054,"JF205992",2022-04-12 06:25:00,"058XX W WALTON ST","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"1511",29,"04B",1137382,1905743,2022,"11/12/2022 03:46:21 PM",41.897505825,-87.770862893,"(41.897505825, -87.770862893)"
"1282",12671121,"JF208363",2022-04-15 02:17:00,"107XX S WENTWORTH AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,TRUE,"0513",34,"04B",1176855,1833573,2022,"11/12/2022 03:46:21 PM",41.698662743,-87.628058624,"(41.698662743, -87.628058624)"
"1283",12667355,"JF203994",2022-04-10 09:59:00,"049XX W FULTON ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1532",28,"04B",1143563,1901483,2022,"11/12/2022 03:46:21 PM",41.885702444,-87.748267219,"(41.885702444, -87.748267219)"
"1284",12677587,"JF215998",2022-04-22 12:54:00,"045XX N CENTRAL PARK AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1723",33,"04B",1151572,1929881,2022,"11/12/2022 03:46:21 PM",41.963475399,-87.718108104,"(41.963475399, -87.718108104)"
"1285",12675958,"JF213788",2022-04-20 02:20:00,"024XX W EASTWOOD AVE","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - YARD (FRONT / BACK)",FALSE,FALSE,"1911",47,"04B",1159257,1930759,2022,"11/12/2022 03:46:21 PM",41.965729784,-87.689828615,"(41.965729784, -87.689828615)"
"1286",12674025,"JF211935",2022-04-18 06:24:00,"033XX W 25TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1024",12,"04B",1154280,1887188,2022,"11/12/2022 03:46:21 PM",41.846268154,-87.709293543,"(41.846268154, -87.709293543)"
"1287",12669854,"JF206742",2022-04-13 02:44:00,"085XX S SOUTH CHICAGO AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0412",8,"04B",1192489,1848959,2022,"11/12/2022 03:46:21 PM",41.740517884,-87.570315963,"(41.740517884, -87.570315963)"
"1288",12671724,"JF209052",2022-04-15 05:39:00,"041XX W 47TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"0815",14,"04B",1149632,1873148,2022,"11/12/2022 03:46:21 PM",41.807831884,-87.726715402,"(41.807831884, -87.726715402)"
"1289",12668338,"JF205163",2022-04-11 10:45:00,"028XX W MADISON ST","041A","BATTERY","AGGRAVATED - HANDGUN","CTA BUS STOP",FALSE,FALSE,"1222",27,"04B",1157551,1899894,2022,"11/12/2022 03:46:21 PM",41.881068891,-87.69694345,"(41.881068891, -87.69694345)"
"1290",12671057,"JF208360",2022-04-15 02:32:00,"003XX W 114TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - PORCH / HALLWAY",FALSE,FALSE,"0522",34,"04B",1176175,1829334,2022,"11/12/2022 03:46:21 PM",41.68704555,-87.630675058,"(41.68704555, -87.630675058)"
"1291",12666663,"JF203178",2022-04-10 01:13:00,"028XX S ARCHER AVE","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL",FALSE,FALSE,"0913",11,"04B",1168886,1886006,2022,"11/12/2022 03:46:21 PM",41.842720889,-87.655724672,"(41.842720889, -87.655724672)"
"1292",12668265,"JF205085",2022-04-11 09:23:00,"064XX S LOWE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","APARTMENT",FALSE,FALSE,"0723",20,"04B",1173144,1862203,2022,"11/12/2022 03:46:21 PM",41.777309867,-87.640802922,"(41.777309867, -87.640802922)"
"1293",12670186,"JF207153",2022-04-13 08:58:00,"073XX S DANTE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0324",8,"04B",1187142,1856599,2022,"11/12/2022 03:46:21 PM",41.761611204,-87.589664576,"(41.761611204, -87.589664576)"
"1294",12672749,"JF210254",2022-04-16 11:10:00,"017XX N MASON AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"2531",29,"04B",1136478,1911011,2022,"11/12/2022 03:46:21 PM",41.91197808,-87.774057081,"(41.91197808, -87.774057081)"
"1295",12666531,"JF202985",2022-04-09 07:21:00,"039XX W 49TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0821",14,"04B",1150952,1871844,2022,"11/12/2022 03:46:21 PM",41.80422785,-87.721907957,"(41.80422785, -87.721907957)"
"1296",12673401,"JF211123",2022-04-18 12:01:00,"052XX S LAKE PARK AVE","041B","BATTERY","AGGRAVATED - OTHER FIREARM","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,"0234",4,"04B",1187625,1870835,2022,"11/12/2022 03:46:21 PM",41.80066446,-87.587441769,"(41.80066446, -87.587441769)"
"1297",12672333,"JF209796",2022-04-16 02:05:00,"054XX W MADISON ST","041A","BATTERY","AGGRAVATED - HANDGUN","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,"1522",29,"04B",1139904,1899485,2022,"11/12/2022 03:46:21 PM",41.880287347,-87.761752861,"(41.880287347, -87.761752861)"
"1298",12666699,"JF203123",2022-04-10 12:14:00,"007XX S PULASKI RD","041A","BATTERY","AGGRAVATED - HANDGUN","CTA BUS",FALSE,FALSE,"1132",24,"04B",1149843,1896125,2022,"11/12/2022 03:46:21 PM",41.870879685,-87.725344959,"(41.870879685, -87.725344959)"
"1299",12671964,"JF209434",2022-04-16 03:02:00,"003XX S SACRAMENTO BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"1124",27,"04B",1156432,1898371,2022,"11/12/2022 03:46:21 PM",41.876912324,-87.701093557,"(41.876912324, -87.701093557)"
"1300",12678161,"JF216765",2022-04-23 04:13:00,"019XX W 87TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,"0614",21,"04B",1164774,1846963,2022,"11/12/2022 03:46:21 PM",41.735670017,-87.671916857,"(41.735670017, -87.671916857)"
"1301",12665848,"JF202161",2022-04-09 01:38:00,"015XX S FAIRFIELD AVE","041A","BATTERY","AGGRAVATED - HANDGUN","OTHER (SPECIFY)",FALSE,FALSE,"1023",28,"04B",1158297,1892717,2022,"11/12/2022 03:46:21 PM",41.861359279,-87.694400341,"(41.861359279, -87.694400341)"
"1302",12677732,"JF216348",2022-04-22 04:08:00,"009XX E 78TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0624",8,"04B",1183761,1853485,2022,"11/12/2022 03:46:21 PM",41.753145614,-87.602153123,"(41.753145614, -87.602153123)"
"1303",12672798,"JF210423",2022-04-17 02:45:00,"043XX S COTTAGE GROVE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0221",4,"04B",1182325,1876509,2022,"11/12/2022 03:46:21 PM",41.816358925,-87.606702419,"(41.816358925, -87.606702419)"
"1304",12672829,"JF210367",2022-04-17 02:42:00,"116XX S HALSTED ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESTAURANT",FALSE,FALSE,"0524",34,"04B",1173087,1827362,2022,"11/12/2022 03:46:21 PM",41.681702629,-87.642037691,"(41.681702629, -87.642037691)"
"1305",12665938,"JF202232",2022-04-09 03:05:00,"010XX N HARDING AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"1112",37,"04B",1149867,1906579,2022,"11/12/2022 03:46:21 PM",41.899566129,-87.724984763,"(41.899566129, -87.724984763)"
"1306",12682036,"JF221398",2022-04-27 12:23:00,"0000X W 75TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0731",6,"04B",1177044,1855263,2022,"11/12/2022 03:46:21 PM",41.758178665,-87.626714647,"(41.758178665, -87.626714647)"
"1307",12687672,"JF228229",2022-05-03 12:32:00,"023XX W JACKSON BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","APARTMENT",FALSE,FALSE,"1225",27,"04B",1160870,1898642,2022,"11/12/2022 03:46:21 PM",41.877565108,-87.68479102,"(41.877565108, -87.68479102)"
"1308",12684359,"JF224024",2022-04-29 10:18:00,"071XX N GLENWOOD AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"2423",49,"04B",1165636,1947654,2022,"11/12/2022 03:46:21 PM",42.011956263,-87.665890276,"(42.011956263, -87.665890276)"
"1309",12689495,"JF230500",2022-05-04 08:34:00,"043XX S CHAMPLAIN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"0221",4,"04B",1181318,1876438,2022,"11/12/2022 03:46:21 PM",41.816187403,-87.610398469,"(41.816187403, -87.610398469)"
"1310",12679783,"JF218741",2022-04-24 07:05:00,"056XX W MADISON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1513",29,"04B",1138864,1899459,2022,"11/12/2022 03:46:21 PM",41.880234943,-87.765572318,"(41.880234943, -87.765572318)"
"1311",12689793,"JF230746",2022-05-05 05:12:00,"043XX W FORD CITY DR","041A","BATTERY","AGGRAVATED - HANDGUN","APARTMENT",TRUE,FALSE,"0833",18,"04B",1148765,1853235,2022,"11/12/2022 03:46:21 PM",41.753204151,-87.73040747,"(41.753204151, -87.73040747)"
"1312",12679093,"JF217920",2022-04-24 02:36:00,"074XX S PRAIRIE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0323",6,"04B",1179328,1855694,2022,"11/12/2022 03:46:21 PM",41.75930959,-87.618330943,"(41.75930959, -87.618330943)"
"1313",12680951,"JF220152",2022-04-25 11:47:00,"044XX S ALBANY AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0922",14,"04B",1156445,1874963,2022,"11/12/2022 03:46:21 PM",41.812677806,-87.701677959,"(41.812677806, -87.701677959)"
"1314",12686361,"JF226604",2022-05-01 02:37:00,"024XX S WESTERN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1034",25,"04B",1160759,1887575,2022,"11/12/2022 03:46:21 PM",41.847198471,-87.685505208,"(41.847198471, -87.685505208)"
"1315",12681956,"JF221254",2022-04-26 09:05:00,"001XX N PULASKI RD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1114",28,"04B",1149712,1900319,2022,"11/12/2022 03:46:21 PM",41.88239104,-87.725716904,"(41.88239104, -87.725716904)"
"1316",12683564,"JF223022",2022-04-28 12:20:00,"096XX S LA SALLE ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0511",21,"04B",1176978,1840942,2022,"11/12/2022 03:46:21 PM",41.71888154,-87.627387059,"(41.71888154, -87.627387059)"
"1317",12680774,"JF219944",2022-04-24 11:00:00,"002XX W 59TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0232",20,"04B",1175957,1865850,2022,"11/12/2022 03:46:21 PM",41.787254994,-87.630381236,"(41.787254994, -87.630381236)"
"1318",12690891,"JF232247",2022-05-06 10:37:00,"049XX W GLADYS AVE","0488","BATTERY","AGGRAVATED DOMESTIC BATTERY - HANDGUN","RESIDENCE - YARD (FRONT / BACK)",TRUE,TRUE,"1533",29,"04B",1143614,1897890,2022,"11/12/2022 03:46:21 PM",41.875841859,-87.748169897,"(41.875841859, -87.748169897)"
"1319",12686713,"JF226744",2022-05-01 05:24:00,"004XX S PULASKI RD","041A","BATTERY","AGGRAVATED - HANDGUN","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,"1132",28,"04B",1149798,1897607,2022,"11/12/2022 03:46:21 PM",41.874947338,-87.72547164,"(41.874947338, -87.72547164)"
"1320",12690191,"JF231299",2022-05-05 03:12:00,"121XX S LOWE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0523",34,"04B",1174174,1824305,2022,"11/12/2022 03:46:21 PM",41.673289728,-87.638148962,"(41.673289728, -87.638148962)"
"1321",12680889,"JF220085",2022-04-25 07:44:00,"003XX W GARFIELD BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0711",3,"04B",1175085,1868357,2022,"11/12/2022 03:46:21 PM",41.794153981,-87.633503634,"(41.794153981, -87.633503634)"
"1322",12678815,"JF217587",2022-04-23 07:26:00,"024XX W 25TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1034",25,"04B",1160504,1887344,2022,"11/12/2022 03:46:21 PM",41.846569857,-87.686447444,"(41.846569857, -87.686447444)"
"1323",12678996,"JF217825",2022-04-24 12:26:00,"067XX S WINCHESTER AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"0726",16,"04B",1164518,1859986,2022,"11/12/2022 03:46:21 PM",41.771412395,-87.67248827,"(41.771412395, -87.67248827)"
"1324",12684794,"JF224652",2022-04-29 06:40:00,"039XX S ARCHER AVE","041A","BATTERY","AGGRAVATED - HANDGUN","GAS STATION",FALSE,FALSE,"0921",12,"04B",1159344,1878471,2022,"11/12/2022 03:46:21 PM",41.822245225,-87.690948128,"(41.822245225, -87.690948128)"
"1325",12688635,"JF229438",2022-05-04 01:05:00,"048XX N ALBANY AVE","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL",FALSE,FALSE,"1713",33,"04B",1154837,1931939,2022,"11/12/2022 03:46:21 PM",41.969057717,-87.706048337,"(41.969057717, -87.706048337)"
"1326",12687143,"JF227444",2022-05-02 11:12:00,"005XX N PULASKI RD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1122",37,"04B",1149631,1903207,2022,"11/12/2022 03:46:21 PM",41.890317598,-87.725939277,"(41.890317598, -87.725939277)"
"1327",12689512,"JF230449",2022-05-04 07:30:00,"006XX N LEAMINGTON AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1532",37,"04B",1141912,1903804,2022,"11/12/2022 03:46:21 PM",41.892102277,-87.754272586,"(41.892102277, -87.754272586)"
"1328",12682033,"JF221376",2022-04-27 12:35:00,"027XX W 63RD ST","041A","BATTERY","AGGRAVATED - HANDGUN","CTA BUS STOP",FALSE,FALSE,"0825",16,"04B",1158972,1862755,2022,"11/12/2022 03:46:21 PM",41.779126071,-87.692742518,"(41.779126071, -87.692742518)"
"1329",12685325,"JF225106",2022-04-30 07:15:00,"045XX W CHICAGO AVE","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL",FALSE,FALSE,"1111",37,"04B",1146086,1904936,2022,"11/12/2022 03:46:21 PM",41.89513029,-87.738914309,"(41.89513029, -87.738914309)"
"1330",12683620,"JF222856",2022-04-28 10:15:00,"122XX S WALLACE ST","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL",FALSE,FALSE,"0523",34,"04B",1174520,1823760,2022,"11/12/2022 03:46:21 PM",41.671786492,-87.636898699,"(41.671786492, -87.636898699)"
"1331",12686514,"JF226632",2022-05-01 03:05:00,"014XX S ST LOUIS AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1021",24,"04B",1153271,1892829,2022,"11/12/2022 03:46:21 PM",41.861767778,-87.712846942,"(41.861767778, -87.712846942)"
"1332",12678176,"JF216807",2022-04-23 04:40:00,"001XX W 83RD ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0622",21,"04B",1176844,1849951,2022,"11/12/2022 03:46:21 PM",41.74360641,-87.627607305,"(41.74360641, -87.627607305)"
"1333",12684895,"JF224772",2022-04-29 08:41:00,"088XX S YALE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0634",21,"04B",1176040,1846242,2022,"11/12/2022 03:46:21 PM",41.7334465,-87.630664165,"(41.7334465, -87.630664165)"
"1334",12685032,"JF225034",2022-04-30 03:52:00,"076XX S PULASKI RD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0833",18,"04B",1151008,1853861,2022,"11/12/2022 03:46:21 PM",41.754878573,-87.722171321,"(41.754878573, -87.722171321)"
"1335",12679088,"JF217893",2022-04-24 01:50:00,"104XX S CALUMET AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0512",9,"04B",1180428,1835720,2022,"11/12/2022 03:46:21 PM",41.704473367,-87.614910533,"(41.704473367, -87.614910533)"
"1336",12679944,"JF218901",2022-04-24 10:52:00,"060XX N WINTHROP AVE","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - PORCH / HALLWAY",FALSE,FALSE,"2433",48,"04B",1167768,1940214,2022,"11/12/2022 03:46:21 PM",41.991494898,-87.658261552,"(41.991494898, -87.658261552)"
"1337",12685944,"JF226104",2022-05-01 02:20:00,"044XX N CENTRAL PARK AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1723",35,"04B",1151591,1929170,2022,"11/12/2022 03:46:21 PM",41.961523992,-87.718057018,"(41.961523992, -87.718057018)"
"1338",12682884,"JF222396",2022-04-27 07:55:00,"037XX W 60TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0823",23,"04B",1152570,1864565,2022,"11/12/2022 03:46:21 PM",41.784221463,-87.716165483,"(41.784221463, -87.716165483)"
"1339",12685432,"JF225394",2022-04-30 12:01:00,"009XX N ST LOUIS AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1121",27,"04B",1152870,1906140,2022,"11/12/2022 03:46:21 PM",41.898302507,-87.713966325,"(41.898302507, -87.713966325)"
"1340",12678796,"JF217471",2022-04-23 06:09:00,"070XX S JEFFERY BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0331",5,"04B",1190768,1858477,2022,"11/12/2022 03:46:21 PM",41.766677799,-87.576314575,"(41.766677799, -87.576314575)"
"1341",12684133,"JF223762",2022-04-28 11:30:00,"028XX E 78TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","APARTMENT",FALSE,TRUE,"0421",7,"04B",1196333,1853790,2022,"11/12/2022 03:46:21 PM",41.753680128,-87.556072349,"(41.753680128, -87.556072349)"
"1342",12684973,"JF224936",2022-04-29 11:30:00,"074XX S RACINE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","BAR OR TAVERN",FALSE,FALSE,"0734",17,"04B",1169614,1855308,2022,"11/12/2022 03:46:21 PM",41.758466396,-87.653943517,"(41.758466396, -87.653943517)"
"1343",12687581,"JF228092",2022-05-02 08:26:00,"071XX S HONORE ST","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"0735",17,"04B",1165252,1857385,2022,"11/12/2022 03:46:21 PM",41.764259391,-87.669871216,"(41.764259391, -87.669871216)"
"1344",12682952,"JF222495",2022-04-27 09:40:00,"013XX S INDEPENDENCE BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"1011",24,"04B",1151469,1893503,2022,"11/12/2022 03:46:21 PM",41.86365286,-87.719444134,"(41.86365286, -87.719444134)"
"1345",12679141,"JF217816",2022-04-23 12:12:00,"036XX W DOUGLAS BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","OTHER (SPECIFY)",FALSE,FALSE,"1011",24,"04B",1152150,1893209,2022,"11/12/2022 03:46:21 PM",41.8628327,-87.716951956,"(41.8628327, -87.716951956)"
"1346",12690454,"JF231722",2022-05-05 08:40:00,"046XX S DREXEL BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0221",4,"04B",1182968,1874535,2022,"11/12/2022 03:46:21 PM",41.810927176,-87.604405202,"(41.810927176, -87.604405202)"
"1347",12689508,"JF230217",2022-05-04 04:50:00,"081XX S HALSTED ST","041A","BATTERY","AGGRAVATED - HANDGUN","GAS STATION",FALSE,FALSE,"0613",21,"04B",1172389,1850791,2022,"11/12/2022 03:46:21 PM",41.746010581,-87.643906039,"(41.746010581, -87.643906039)"
"1348",12678873,"JF217707",2022-04-23 10:06:00,"008XX W 31ST ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0913",11,"04B",1171044,1884311,2022,"11/12/2022 03:46:21 PM",41.838022666,-87.647855063,"(41.838022666, -87.647855063)"
"1349",12682891,"JF222207",2022-04-27 05:02:00,"030XX E 133RD ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0433",10,"04B",1198320,1817368,2022,"11/12/2022 03:46:21 PM",41.653685282,-87.550004918,"(41.653685282, -87.550004918)"
"1350",12679079,"JF217874",2022-04-23 10:00:00,"008XX N TRUMBULL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1121",27,"04B",1153229,1905285,2022,"11/12/2022 03:46:21 PM",41.895949185,-87.712670456,"(41.895949185, -87.712670456)"
"1351",12678844,"JF217411",2022-04-23 05:08:00,"036XX W SCHRAEDER DR","041A","BATTERY","AGGRAVATED - HANDGUN","PARK PROPERTY",FALSE,FALSE,"1122",28,"04B",1152041,1900912,2022,"11/12/2022 03:46:21 PM",41.883972727,-87.717149093,"(41.883972727, -87.717149093)"
"1352",12680929,"JF220159",2022-04-25 11:54:00,"018XX W 49TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0931",15,"04B",1165003,1872198,2022,"11/12/2022 03:46:21 PM",41.804913421,-87.670365238,"(41.804913421, -87.670365238)"
"1353",12689437,"JF230246",2022-05-04 05:03:00,"031XX S GREEN ST","041A","BATTERY","AGGRAVATED - HANDGUN","CHA PARKING LOT / GROUNDS",FALSE,FALSE,"0913",11,"04B",1171068,1884267,2022,"11/12/2022 03:46:21 PM",41.837901401,-87.647768285,"(41.837901401, -87.647768285)"
"1354",12687671,"JF228256",2022-05-03 01:20:00,"010XX N SPRINGFIELD AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1112",37,"04B",1150193,1906754,2022,"11/12/2022 03:46:21 PM",41.900039997,-87.72378279,"(41.900039997, -87.72378279)"
"1355",12679132,"JF217913",2022-04-24 01:31:00,"014XX N TALMAN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1423",1,"04B",1158483,1909503,2022,"11/12/2022 03:46:21 PM",41.907417812,-87.693257977,"(41.907417812, -87.693257977)"
"1356",12686777,"JF227121",2022-05-02 03:45:00,"077XX N PAULINA ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"2422",49,"04B",1163657,1951173,2022,"11/12/2022 03:46:21 PM",42.021654571,-87.673072022,"(42.021654571, -87.673072022)"
"1357",12685949,"JF226162",2022-05-01 03:17:00,"039XX W NORTH AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"2535",26,"04B",1149951,1910348,2022,"11/12/2022 03:46:21 PM",41.909907002,-87.724577987,"(41.909907002, -87.724577987)"
"1358",12684277,"JF223855",2022-04-29 07:53:00,"024XX W 63RD ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0825",16,"04B",1161027,1862810,2022,"11/12/2022 03:46:21 PM",41.779234743,-87.685207125,"(41.779234743, -87.685207125)"
"1359",12689633,"JF230653",2022-05-05 12:05:00,"039XX N KENNETH AVE","041A","BATTERY","AGGRAVATED - HANDGUN","APARTMENT",FALSE,TRUE,"1731",45,"04B",1145854,1925756,2022,"11/12/2022 03:46:21 PM",41.952266802,-87.739236617,"(41.952266802, -87.739236617)"
"1360",12682571,"JF221998",2022-04-27 02:12:00,"044XX W GLADYS AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1131",28,"04B",1146790,1897985,2022,"11/12/2022 03:46:21 PM",41.87604254,-87.736506226,"(41.87604254, -87.736506226)"
"1361",12683322,"JF222661",2022-04-28 06:13:00,"063XX S LAFLIN ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - YARD (FRONT / BACK)",FALSE,FALSE,"0725",16,"04B",1167425,1862631,2022,"11/12/2022 03:46:21 PM",41.778608823,-87.661756475,"(41.778608823, -87.661756475)"
"1362",12678857,"JF217311",2022-04-23 03:36:00,"042XX W WILCOX ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1115",28,"04B",1148140,1898999,2022,"11/12/2022 03:46:21 PM",41.878799207,-87.731523348,"(41.878799207, -87.731523348)"
"1363",12684989,"JF225001",2022-04-30 01:45:00,"079XX S HERMITAGE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","APARTMENT",FALSE,FALSE,"0611",17,"04B",1166060,1852020,2022,"11/12/2022 03:46:21 PM",41.749519946,-87.66706198,"(41.749519946, -87.66706198)"
