"","INCIDENT_KEY","OCCUR_DATE","OCCUR_TIME","BORO","PRECINCT","JURISDICTION_CODE","STATISTICAL_MURDER_FLAG","VIC_AGE_GROUP","VIC_SEX","VIC_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lon_Lat"
"139",203348701,2019-10-06,21:54:00,"MANHATTAN",23,0,FALSE,"25-44","M","BLACK HISPANIC",999210.9375,227548.59375,40.791240004,-73.945971589,"POINT (-73.94597158899995 40.79124000400003)"
"140",199325324,2019-07-05,00:10:00,"BROOKLYN",75,0,FALSE,"25-44","M","BLACK",1016729.375,184070.25,40.6718556960001,-73.8829155079999,"POINT (-73.88291550799994 40.67185569600009)"
"141",203676928,2019-10-12,06:55:00,"BROOKLYN",77,0,FALSE,"45-64","M","BLACK",1003550.0625,185644.921875,40.6762163560001,-73.9304214969999,"POINT (-73.93042149699994 40.676216356000054)"
"142",202356981,2019-09-12,01:20:00,"BROOKLYN",77,0,FALSE,"18-24","M","BLACK",1004928,181897,40.66592604,-73.925465301,"POINT (-73.92546530099997 40.66592604000005)"
"143",194378288,2019-03-06,20:29:00,"BROOKLYN",62,0,FALSE,"25-44","M","WHITE",986543.25,157611.984375,40.5992926550001,-73.991743416,"POINT (-73.99174341599996 40.599292655000056)"
"144",199401908,2019-07-05,17:20:00,"BRONX",41,0,FALSE,"25-44","M","WHITE HISPANIC",1015346.1875,236366.671875,40.815401149,-73.887660029,"POINT (-73.88766002899996 40.815401149000024)"
"145",203980164,2019-10-18,14:43:00,"MANHATTAN",32,0,TRUE,"45-64","F","WHITE HISPANIC",1000565.0625,234704.203125,40.810877798,-73.9410639239999,"POINT (-73.94106392399993 40.810877798000035)"
"146",196582020,2019-04-29,01:36:00,"BRONX",44,0,FALSE,"45-64","M","BLACK",1005501,245608,40.840795117,-73.923198516,"POINT (-73.92319851599996 40.84079511700003)"
"147",194817573,2019-03-15,10:19:00,"BROOKLYN",75,0,FALSE,"25-44","M","BLACK HISPANIC",1012359,181228,40.664069312,-73.8986822479999,"POINT (-73.89868224799994 40.66406931200004)"
"148",196582021,2019-04-30,00:13:00,"BROOKLYN",90,0,FALSE,"18-24","M","WHITE HISPANIC",996318.75,198678.71875,40.7120039230001,-73.95646823,"POINT (-73.95646822999998 40.712003923000054)"
"149",191997175,2019-01-08,00:32:00,"BRONX",42,0,FALSE,"18-24","M","WHITE HISPANIC",1010106,241483,40.8294609060001,-73.906571562,"POINT (-73.90657156199995 40.829460906000065)"
"150",197662446,2019-05-26,20:08:00,"BROOKLYN",75,0,FALSE,"25-44","M","BLACK",1015379.125,182115.21875,40.666494426,-73.887792089,"POINT (-73.88779208899996 40.66649442600004)"
"151",198858232,2019-06-23,23:08:00,"BRONX",43,0,FALSE,"25-44","M","WHITE HISPANIC",1019719,243343,40.8345326950001,-73.871825481,"POINT (-73.87182548099997 40.834532695000064)"
"152",198255460,2019-06-07,17:50:00,"BROOKLYN",73,0,FALSE,"25-44","M","WHITE HISPANIC",1009650,186966,40.679827016,-73.9084252389999,"POINT (-73.90842523899994 40.67982701600005)"
"153",200331333,2019-07-27,22:53:00,"BROOKLYN",73,0,FALSE,"25-44","F","BLACK",1011786,178738,40.6572366130001,-73.900757798,"POINT (-73.90075779799997 40.657236613000066)"
"154",199314079,2019-07-04,23:22:00,"BRONX",46,0,FALSE,"25-44","M","BLACK",1008934,249674,40.8519461600001,-73.9107764,"POINT (-73.91077639999997 40.85194616000007)"
"155",202356982,2019-09-12,20:20:00,"BRONX",47,0,FALSE,"25-44","M","WHITE HISPANIC",1023230.4375,262594.09375,40.8873562900001,-73.859024098,"POINT (-73.85902409799996 40.88735629000007)"
"156",197691091,2019-05-27,18:53:00,"BROOKLYN",75,0,FALSE,"25-44","M","BLACK",1021254,181801,40.6656093610001,-73.866617022,"POINT (-73.86661702199996 40.665609361000065)"
"157",191951586,2019-01-06,23:36:00,"BROOKLYN",60,2,FALSE,"25-44","M","BLACK",986480.8125,148625.859375,40.5746275430001,-73.99197122,"POINT (-73.99197121999998 40.57462754300008)"
"158",202770947,2019-09-22,03:40:00,"BRONX",45,0,FALSE,"18-24","M","WHITE HISPANIC",1028867.625,236931.765625,40.8168942280001,-73.8388073689999,"POINT (-73.83880736899994 40.81689422800008)"
"159",200994120,2019-08-11,03:40:00,"BROOKLYN",75,0,FALSE,"18-24","F","BLACK",1011771.875,185617.296875,40.676118789,-73.9007806239999,"POINT (-73.90078062399994 40.67611878900004)"
"160",193938809,2019-02-22,17:44:00,"BROOKLYN",70,0,TRUE,"<18","M","BLACK",997702.625,171170.015625,40.6364967260001,-73.951531353,"POINT (-73.95153135299995 40.636496726000075)"
"161",200725654,2019-08-05,01:52:00,"BROOKLYN",77,0,FALSE,"18-24","M","BLACK",1004964,183810,40.6711767130001,-73.925329657,"POINT (-73.92532965699996 40.67117671300008)"
"162",195303946,2019-03-28,07:45:00,"QUEENS",108,0,FALSE,"45-64","M","BLACK",1004902,211595,40.74744008,-73.925467941,"POINT (-73.92546794099998 40.74744008000005)"
"163",199134398,2019-06-28,17:35:00,"BROOKLYN",73,0,FALSE,"25-44","M","BLACK",1008227.9375,183789.34375,40.6711117780001,-73.9135635869999,"POINT (-73.91356358699994 40.67111177800007)"
"164",197254458,2019-05-15,19:08:00,"BRONX",46,0,FALSE,"45-64","M","WHITE HISPANIC",1010606,250926,40.855377693,-73.9047277179999,"POINT (-73.90472771799995 40.85537769300004)"
"165",202804360,2019-09-23,19:50:00,"BROOKLYN",81,0,FALSE,"25-44","M","BLACK",1006290.3125,186730.40625,40.6791893660001,-73.920538893,"POINT (-73.92053889299996 40.67918936600006)"
"166",201147236,2019-08-15,00:26:00,"BRONX",41,0,TRUE,"25-44","M","BLACK",1012473.5625,239561.390625,40.824179391,-73.898024536,"POINT (-73.89802453599998 40.82417939100003)"
"167",203348698,2019-10-05,21:50:00,"MANHATTAN",25,0,TRUE,"25-44","M","WHITE HISPANIC",999296.25,230861.953125,40.8003341310001,-73.9456560689999,"POINT (-73.94565606899994 40.80033413100006)"
"168",193417904,2019-02-08,17:00:00,"BRONX",40,0,TRUE,"18-24","M","BLACK",1010201,237368,40.8181661240001,-73.906244198,"POINT (-73.90624419799997 40.81816612400007)"
"169",200994114,2019-08-11,04:20:00,"BROOKLYN",75,0,FALSE,"25-44","F","WHITE HISPANIC",1019671.25,180297.234375,40.6614883340001,-73.872330086,"POINT (-73.87233008599998 40.66148833400007)"
"170",198760074,2019-06-20,17:43:00,"BROOKLYN",63,0,FALSE,"25-44","M","BLACK",1001310.8125,166450.078125,40.6235352800001,-73.9385429119999,"POINT (-73.93854291199995 40.623535280000056)"
"171",196043547,2019-04-15,08:34:00,"QUEENS",113,0,FALSE,"25-44","M","BLACK HISPANIC",1043652,190369,40.6890045800001,-73.785806054,"POINT (-73.78580605399998 40.68900458000007)"
"172",197953463,2019-05-31,15:55:00,"BROOKLYN",79,0,FALSE,"25-44","M","BLACK",1001329.0625,187143.4375,40.6803340050001,-73.938424772,"POINT (-73.93842477199996 40.68033400500008)"
"173",194626069,2019-03-12,08:21:00,"BROOKLYN",73,2,FALSE,"45-64","F","BLACK",1006025.5625,185468.890625,40.675727447,-73.921497479,"POINT (-73.92149747899998 40.67572744700004)"
"174",195102364,2019-03-23,05:44:00,"BROOKLYN",79,2,FALSE,"18-24","M","WHITE HISPANIC",999024.8125,193414.09375,40.697549662,-73.946718738,"POINT (-73.94671873799996 40.69754966200003)"
"175",192301917,2019-01-14,11:55:00,"BROOKLYN",75,0,FALSE,"25-44","M","BLACK",1015806.1875,183889.328125,40.6713624450001,-73.8862443789999,"POINT (-73.88624437899995 40.67136244500006)"
"176",197660699,2019-05-26,14:00:00,"BROOKLYN",77,0,FALSE,"25-44","M","BLACK",1004127,182891,40.6686561830001,-73.928349662,"POINT (-73.92834966199996 40.66865618300005)"
"177",197381376,2019-05-19,18:37:00,"QUEENS",103,0,FALSE,"25-44","M","BLACK",1044315.125,193134.609375,40.6965910420001,-73.7833902679999,"POINT (-73.78339026799995 40.69659104200009)"
"178",198552995,2019-06-14,15:57:00,"BROOKLYN",73,0,FALSE,"25-44","M","BLACK",1005740.0625,182008.84375,40.666231092,-73.922537776,"POINT (-73.92253777599997 40.66623109200003)"
"179",197534775,2019-05-23,00:20:00,"BRONX",42,0,FALSE,"25-44","M","BLACK",1014874.75,244467.25,40.8376365600001,-73.889326218,"POINT (-73.88932621799995 40.83763656000008)"
"180",203207193,2019-10-02,13:26:00,"BROOKLYN",79,0,FALSE,"18-24","M","BLACK",1001139.3125,192774.90625,40.695791458,-73.939094779,"POINT (-73.93909477899996 40.69579145800003)"
"181",198552502,2019-06-15,04:14:00,"MANHATTAN",32,0,TRUE,"25-44","M","BLACK",999487.9375,235745.75,40.8137384770001,-73.944952632,"POINT (-73.94495263199997 40.81373847700007)"
"182",200056615,2019-07-20,05:00:00,"QUEENS",114,2,FALSE,"45-64","M","WHITE HISPANIC",1009077.0625,214329.359375,40.754934468,-73.910389966,"POINT (-73.91038996599997 40.754934468000044)"
"183",199742305,2019-07-13,00:43:00,"MANHATTAN",23,2,FALSE,"25-44","M","WHITE HISPANIC",999154.75,226675.703125,40.7888442490001,-73.946176442,"POINT (-73.94617644199997 40.78884424900008)"
"184",194032590,2019-02-26,16:23:00,"BROOKLYN",60,0,FALSE,"18-24","F","WHITE HISPANIC",989383,149489,40.5769954900001,-73.981523609,"POINT (-73.98152360899996 40.57699549000006)"
"185",193418290,2019-02-10,04:40:00,"MANHATTAN",34,0,FALSE,"25-44","M","BLACK HISPANIC",1007515,256198,40.8698564230001,-73.915883,"POINT (-73.91588299999995 40.869856423000044)"
"186",197475508,2019-05-21,22:22:00,"BROOKLYN",77,1,FALSE,"45-64","F","WHITE",995908,183618,40.6706662720001,-73.957975908,"POINT (-73.95797590799998 40.67066627200006)"
"187",200209679,2019-07-24,19:56:00,"BRONX",44,0,FALSE,"45-64","M","BLACK",1006671.75,241120.15625,40.8284743900001,-73.918982328,"POINT (-73.91898232799997 40.82847439000005)"
"188",200331333,2019-07-27,22:53:00,"BROOKLYN",73,0,TRUE,"18-24","F","BLACK",1011786,178738,40.6572366130001,-73.900757798,"POINT (-73.90075779799997 40.657236613000066)"
"189",199742306,2019-07-12,22:35:00,"QUEENS",113,0,FALSE,"65+","F","BLACK",1044480.4375,188538.765625,40.6839754220001,-73.782835196,"POINT (-73.78283519599995 40.68397542200006)"
"190",193939355,2019-02-24,00:10:00,"BROOKLYN",73,0,FALSE,"<18","F","BLACK",1009526,183374,40.6699681420001,-73.9088857739999,"POINT (-73.90888577399994 40.66996814200007)"
"191",191790873,2019-01-02,13:34:00,"BROOKLYN",79,2,FALSE,"25-44","M","WHITE HISPANIC",999653,193642.296875,40.6981749550001,-73.944452771,"POINT (-73.94445277099999 40.69817495500007)"
"192",202562770,2019-09-17,22:37:00,"BRONX",44,2,FALSE,"25-44","M","BLACK",1007174.4375,239542.765625,40.824143613,-73.9171712999999,"POINT (-73.91717129999995 40.82414361300005)"
"193",195604251,2019-04-04,21:10:00,"QUEENS",105,0,FALSE,"25-44","M","ASIAN / PACIFIC ISLANDER",1057778.25,200148.625,40.7157411590001,-73.734762258,"POINT (-73.73476225799999 40.71574115900006)"
"194",198255461,2019-06-07,22:25:00,"BROOKLYN",79,2,FALSE,"18-24","F","BLACK",999381.875,190050.90625,40.688317887,-73.945438611,"POINT (-73.94543861099999 40.68831788700004)"
"195",192545751,2019-01-20,15:10:00,"BRONX",41,0,FALSE,"25-44","M","WHITE HISPANIC",1013774.5625,238189.859375,40.8204106750001,-73.893329823,"POINT (-73.89332982299999 40.82041067500006)"
"196",199403139,2019-07-07,00:30:00,"STATEN ISLAND",120,0,FALSE,"18-24","M","BLACK",950822.8125,170805.953125,40.635444587,-74.12043843,"POINT (-74.12043842999998 40.63544458700005)"
"197",200365028,2019-07-26,21:15:00,"BROOKLYN",79,0,FALSE,"25-44","M","BLACK",998489.4375,188549.625,40.684198693,-73.948659753,"POINT (-73.94865975299996 40.68419869300004)"
"198",202356981,2019-09-12,01:20:00,"BROOKLYN",77,0,FALSE,"25-44","M","BLACK",1004928,181897,40.66592604,-73.925465301,"POINT (-73.92546530099997 40.66592604000005)"
"199",200365035,2019-07-28,21:49:00,"BRONX",45,0,TRUE,"25-44","M","WHITE HISPANIC",1027072.8125,246270.140625,40.8425342400001,-73.8452320279999,"POINT (-73.84523202799994 40.842534240000084)"
"200",203041432,2019-09-27,20:03:00,"QUEENS",101,2,TRUE,"25-44","M","BLACK",1047439.4375,156662.75,40.596462241,-73.772464836,"POINT (-73.77246483599998 40.59646224100004)"
"201",196095816,2019-04-16,17:40:00,"QUEENS",114,2,FALSE,"25-44","M","BLACK",1001955.1875,216397.015625,40.7606267840001,-73.936090403,"POINT (-73.93609040299998 40.76062678400007)"
"202",201573943,2019-08-23,19:18:00,"BROOKLYN",63,2,FALSE,"18-24","M","BLACK",1006047.875,171107.84375,40.636309473,-73.921463456,"POINT (-73.92146345599997 40.63630947300004)"
"203",199134402,2019-06-28,12:34:00,"BROOKLYN",72,0,TRUE,"45-64","M","ASIAN / PACIFIC ISLANDER",982752.625,172890.265625,40.6412285320001,-74.005396898,"POINT (-74.00539689799996 40.64122853200007)"
"204",199742305,2019-07-13,00:43:00,"MANHATTAN",23,2,FALSE,"65+","F","BLACK",999154.75,226675.703125,40.7888442490001,-73.946176442,"POINT (-73.94617644199997 40.78884424900008)"
"205",195396612,2019-03-30,00:50:00,"QUEENS",113,0,FALSE,"18-24","M","BLACK",1046315,187088,40.679980738,-73.7762339069999,"POINT (-73.77623390699995 40.67998073800004)"
"206",200725653,2019-08-05,20:46:00,"QUEENS",114,2,FALSE,"25-44","M","BLACK",999530.0625,214433.4375,40.755241787,-73.9448489219999,"POINT (-73.94484892199995 40.755241787000045)"
"207",193517125,2019-02-12,18:10:00,"QUEENS",102,0,TRUE,"25-44","M","WHITE",1032234,192287,40.694338305,-73.826964,"POINT (-73.82696399999998 40.69433830500003)"
"208",194570530,2019-03-11,21:05:00,"BROOKLYN",81,0,FALSE,"45-64","M","BLACK",1006104.0625,187791.8125,40.6821031470001,-73.921206943,"POINT (-73.92120694299996 40.682103147000085)"
"209",198457971,2019-06-13,15:06:00,"BROOKLYN",88,2,FALSE,"18-24","M","BLACK",991351.625,192377.671875,40.694714407,-73.974391801,"POINT (-73.97439180099997 40.69471440700005)"
"210",197660693,2019-05-26,05:21:00,"MANHATTAN",23,2,TRUE,"25-44","M","BLACK",1000552.5,225906.625,40.7867308670001,-73.941130664,"POINT (-73.94113066399996 40.786730867000074)"
"211",195699915,2019-04-07,05:15:00,"QUEENS",110,0,FALSE,"<18","M","BLACK HISPANIC",1018766.5625,207198.625,40.7353298890001,-73.875453052,"POINT (-73.87545305199995 40.73532988900007)"
"212",201573935,2019-08-25,17:00:00,"QUEENS",110,0,TRUE,"25-44","M","ASIAN / PACIFIC ISLANDER",1016382,206914,40.7345576480001,-73.884058775,"POINT (-73.88405877499997 40.73455764800008)"
"213",192545749,2019-01-19,04:00:00,"QUEENS",109,0,FALSE,"25-44","M","BLACK",1030091.625,220250.328125,40.771102001,-73.8344991879999,"POINT (-73.83449918799994 40.77110200100003)"
"214",201291295,2019-08-17,22:19:00,"BROOKLYN",83,0,TRUE,"25-44","M","BLACK",1009333,191223,40.6915124070001,-73.909552291,"POINT (-73.90955229099995 40.69151240700006)"
"215",197691092,2019-05-27,20:50:00,"BROOKLYN",79,0,FALSE,"18-24","M","BLACK",1000285.8125,186744.65625,40.6792413920001,-73.9421870429999,"POINT (-73.94218704299993 40.67924139200005)"
"216",197660700,2019-05-26,18:44:00,"BROOKLYN",67,0,FALSE,"<18","M","BLACK",1006436.875,176072.65625,40.6499358460001,-73.9200455589999,"POINT (-73.92004555899996 40.64993584600007)"
"217",203676926,2019-10-11,23:14:00,"QUEENS",113,0,FALSE,"18-24","M","BLACK",1044553,188700.5625,40.684419022,-73.782572118,"POINT (-73.78257211799996 40.68441902200004)"
"218",203676932,2019-10-13,02:30:00,"BROOKLYN",81,0,FALSE,"45-64","M","BLACK",1002882.875,192219.703125,40.6942640560001,-73.9328086369999,"POINT (-73.93280863699994 40.694264056000065)"
"219",201664630,2019-08-27,01:00:00,"QUEENS",113,0,FALSE,"<18","F","ASIAN / PACIFIC ISLANDER",1043251.625,187997.8125,40.6824989090001,-73.7872705089999,"POINT (-73.78727050899994 40.68249890900006)"
"220",201291297,2019-08-18,03:52:00,"BRONX",43,0,TRUE,"25-44","M","WHITE HISPANIC",1021755.875,236492.046875,40.8157203800001,-73.864503036,"POINT (-73.86450303599997 40.81572038000007)"
"221",191951588,2019-01-06,03:00:00,"BRONX",43,2,TRUE,"25-44","M","WHITE HISPANIC",1021282.5625,238581.296875,40.8214567750001,-73.866201454,"POINT (-73.86620145399996 40.82145677500006)"
"222",202944932,2019-09-26,02:30:00,"BRONX",40,2,FALSE,"25-44","M","BLACK",1005170.25,235308.171875,40.812525819,-73.9244259879999,"POINT (-73.92442598799994 40.81252581900003)"
"223",191951587,2019-01-05,16:00:00,"QUEENS",114,2,FALSE,"18-24","M","BLACK",1002652.3125,215969.046875,40.7594506950001,-73.9335751369999,"POINT (-73.93357513699993 40.759450695000055)"
"224",200465330,2019-07-30,21:44:00,"MANHATTAN",23,0,FALSE,"<18","M","BLACK",999321,229329,40.796126551,-73.945570115,"POINT (-73.94557011499995 40.79612655100004)"
"225",202855057,2019-09-24,22:51:00,"BROOKLYN",71,0,FALSE,"45-64","F","BLACK",997631.0625,178915.828125,40.657757416,-73.95177383,"POINT (-73.95177382999998 40.65775741600004)"
"226",199052835,2019-06-28,00:25:00,"BRONX",42,2,TRUE,"25-44","M","BLACK",1009394.5,242827.84375,40.8331541690001,-73.9091375049999,"POINT (-73.90913750499993 40.83315416900007)"
"227",197293452,2019-05-16,22:01:00,"BRONX",47,0,FALSE,"18-24","M","WHITE",1020808.3125,262493.1875,40.887089701,-73.867784536,"POINT (-73.86778453599999 40.887089701000036)"
"228",202457202,2019-09-15,18:55:00,"MANHATTAN",32,0,FALSE,"25-44","M","BLACK",1001519.5,238402.34375,40.821026343,-73.937606542,"POINT (-73.93760654199997 40.82102634300003)"
"229",201664629,2019-08-27,14:20:00,"BRONX",44,0,FALSE,"25-44","M","BLACK",1008653,241755.125,40.8302119460001,-73.911820942,"POINT (-73.91182094199996 40.83021194600008)"
"230",201436771,2019-08-21,01:30:00,"BRONX",49,0,FALSE,"25-44","M","BLACK HISPANIC",1021136.375,251008.6875,40.8555669310001,-73.866661288,"POINT (-73.86666128799999 40.855566931000055)"
"231",193267668,2019-02-06,22:26:00,"BROOKLYN",81,0,FALSE,"45-64","F","BLACK",1004227.625,186741.578125,40.6792249260001,-73.927975521,"POINT (-73.92797552099995 40.679224926000074)"
"232",195699916,2019-04-07,09:53:00,"BROOKLYN",67,0,FALSE,"25-44","M","BLACK",1004666.5,181265.296875,40.664192762,-73.9264098199999,"POINT (-73.92640981999995 40.66419276200003)"
"233",192545746,2019-01-18,18:32:00,"BRONX",40,0,FALSE,"45-64","M","BLACK HISPANIC",1006919.875,235434,40.812866866,-73.9181049589999,"POINT (-73.91810495899995 40.812866866000036)"
"234",201875868,2019-09-02,20:25:00,"BRONX",48,0,FALSE,"18-24","F","BLACK",1013873.3125,250614.015625,40.8545110310001,-73.892918171,"POINT (-73.89291817099996 40.85451103100007)"
"235",192978312,2019-01-31,00:15:00,"MANHATTAN",33,0,FALSE,"25-44","M","WHITE HISPANIC",1000037.9375,243153.453125,40.834069554,-73.9429482639999,"POINT (-73.94294826399994 40.83406955400005)"
"236",202804357,2019-09-23,11:45:00,"MANHATTAN",23,2,FALSE,"18-24","M","BLACK HISPANIC",998950.5,229227.046875,40.7958473410001,-73.9469084579999,"POINT (-73.94690845799994 40.79584734100007)"
"237",199844336,2019-07-16,21:30:00,"MANHATTAN",23,2,FALSE,"25-44","M","BLACK",1000101.5,229680.1875,40.7970890990001,-73.9427503859999,"POINT (-73.94275038599994 40.79708909900006)"
"238",201573944,2019-08-24,20:15:00,"QUEENS",103,0,FALSE,"25-44","M","BLACK",1040325,191194,40.6912907130001,-73.7977958449999,"POINT (-73.79779584499994 40.69129071300006)"
"239",192259537,2019-01-12,05:24:00,"BROOKLYN",79,0,FALSE,"25-44","F","BLACK",1001290.9375,186474.25,40.6784973110001,-73.93856392,"POINT (-73.93856391999998 40.67849731100006)"
"240",198255467,2019-06-08,22:44:00,"STATEN ISLAND",120,0,FALSE,"25-44","M","BLACK",951610.375,171559.65625,40.6375162780001,-74.11760452,"POINT (-74.11760451999999 40.637516278000085)"
"241",202457205,2019-09-15,05:44:00,"BRONX",52,0,FALSE,"18-24","M","BLACK",1014472.125,254003.671875,40.8638125850001,-73.890738284,"POINT (-73.89073828399995 40.86381258500006)"
"242",194626071,2019-03-12,23:34:00,"BROOKLYN",77,0,FALSE,"18-24","M","BLACK",1002251.375,183677.140625,40.670817975,-73.935108735,"POINT (-73.93510873499997 40.670817975000034)"
"243",201573936,2019-08-25,03:20:00,"BRONX",52,0,TRUE,"45-64","M","WHITE HISPANIC",1017545.125,257529.671875,40.8734793180001,-73.8796108459999,"POINT (-73.87961084599993 40.87347931800008)"
"244",201291292,2019-08-18,02:30:00,"BROOKLYN",73,0,FALSE,"25-44","M","BLACK",1006375.8125,181512.015625,40.6648658440001,-73.920247767,"POINT (-73.92024776699998 40.664865844000076)"
"245",200725655,2019-08-05,16:45:00,"BROOKLYN",73,2,FALSE,"<18","M","BLACK",1009904.75,180751.46875,40.66276879,-73.9075304249999,"POINT (-73.90753042499995 40.66276879000003)"
"246",193939357,2019-02-22,17:03:00,"BROOKLYN",67,0,TRUE,"18-24","M","BLACK",1008498.1875,176354.34375,40.6507036130001,-73.912616102,"POINT (-73.91261610199996 40.650703613000076)"
"247",203517392,2019-10-09,13:38:00,"QUEENS",105,0,FALSE,"25-44","M","BLACK",1065539.625,213942.28125,40.753533233,-73.7065981119999,"POINT (-73.70659811199994 40.75353323300004)"
"248",198857666,2019-06-22,22:30:00,"BRONX",44,2,FALSE,"25-44","F","BLACK",1006852,239269,40.823393034,-73.918337246,"POINT (-73.91833724599996 40.82339303400005)"
"249",200994112,2019-08-10,22:00:00,"QUEENS",114,2,FALSE,"25-44","M","WHITE HISPANIC",1001896.0625,221756.484375,40.7753372510001,-73.936289758,"POINT (-73.93628975799999 40.77533725100005)"
"250",200365030,2019-07-28,00:35:00,"BRONX",41,0,FALSE,"25-44","M","BLACK",1015655.8125,236156.234375,40.8148224610001,-73.88654243,"POINT (-73.88654242999996 40.81482246100006)"
"251",203348700,2019-10-04,18:34:00,"BRONX",44,1,TRUE,"18-24","M","BLACK",1007022,243322,40.834516921,-73.917709256,"POINT (-73.91770925599997 40.834516921000045)"
"252",194525841,2019-03-09,15:40:00,"QUEENS",109,0,FALSE,"25-44","M","WHITE HISPANIC",1032664.9375,219163.359375,40.76810484,-73.825216597,"POINT (-73.82521659699995 40.768104840000035)"
"253",196315235,2019-04-22,17:01:00,"QUEENS",114,2,FALSE,"25-44","M","BLACK",999484,214809.625,40.7562744050001,-73.9450143299999,"POINT (-73.94501432999994 40.756274405000056)"
"254",201384969,2019-08-20,21:25:00,"BROOKLYN",73,0,TRUE,"25-44","M","BLACK",1006119.9375,181462.625,40.664730913,-73.921170241,"POINT (-73.92117024099997 40.66473091300003)"
"255",198858228,2019-06-22,02:36:00,"BROOKLYN",94,2,TRUE,"25-44","M","BLACK HISPANIC",1001063.75,200638.515625,40.7173753530001,-73.9393476389999,"POINT (-73.93934763899995 40.71737535300008)"
"256",196095817,2019-04-16,20:20:00,"QUEENS",106,0,FALSE,"25-44","M","BLACK",1038488,183613,40.6704940860001,-73.804481032,"POINT (-73.80448103199996 40.670494086000076)"
"257",197691090,2019-05-27,18:00:00,"BROOKLYN",67,0,FALSE,"18-24","M","BLACK",998235.125,173191.25,40.6420437580001,-73.949608556,"POINT (-73.94960855599999 40.64204375800006)"
"258",200408149,2019-07-29,22:37:00,"BRONX",42,0,FALSE,"25-44","F","WHITE HISPANIC",1015667.375,243850.453125,40.8359408480001,-73.886464631,"POINT (-73.88646463099997 40.835940848000064)"
"259",197953467,2019-06-01,22:12:00,"BRONX",41,0,FALSE,"<18","M","BLACK",1015286.75,235983.609375,40.814349959,-73.88787653,"POINT (-73.88787652999997 40.814349959000026)"
"260",197662445,2019-05-26,21:22:00,"BROOKLYN",71,0,FALSE,"25-44","M","WHITE HISPANIC",1002498,181698,40.66538517,-73.9342250409999,"POINT (-73.93422504099993 40.665385170000036)"
"261",195102368,2019-03-22,22:25:00,"BRONX",48,2,FALSE,"25-44","M","BLACK HISPANIC",1013666.6875,246291.234375,40.8426469710001,-73.8936840489999,"POINT (-73.89368404899994 40.84264697100008)"
"262",198948496,2019-06-25,22:24:00,"BROOKLYN",81,0,FALSE,"18-24","M","BLACK",1006937.5625,187372.3125,40.6809496180001,-73.918203185,"POINT (-73.91820318499998 40.68094961800006)"
"263",197692916,2019-05-27,23:32:00,"BRONX",42,0,TRUE,"18-24","M","BLACK",1013407.4375,243571.09375,40.835181838,-73.894632852,"POINT (-73.89463285199997 40.83518183800004)"
"264",195743585,2019-04-08,19:40:00,"BROOKLYN",77,0,FALSE,"18-24","M","BLACK",1002317.6875,184651.5625,40.6734924090001,-73.9348670749999,"POINT (-73.93486707499994 40.67349240900006)"
"265",198858231,2019-06-23,16:00:00,"BRONX",44,0,FALSE,"25-44","M","BLACK",1008053,241673,40.8299881730001,-73.913989339,"POINT (-73.91398933899995 40.82998817300006)"
"266",192834299,2019-01-25,01:55:00,"QUEENS",106,0,FALSE,"45-64","F","ASIAN / PACIFIC ISLANDER",1033345.5625,183414.0625,40.669978058,-73.8230201969999,"POINT (-73.82302019699995 40.66997805800003)"
"267",202325345,2019-09-12,05:52:00,"MANHATTAN",32,0,TRUE,"25-44","M","BLACK",1000186.25,239141.390625,40.8230573230001,-73.942421834,"POINT (-73.94242183399996 40.82305732300006)"
"268",194817575,2019-03-16,09:24:00,"BROOKLYN",79,2,TRUE,"45-64","M","BLACK",998159.875,193775.8125,40.698543897,-73.9498372319999,"POINT (-73.94983723199994 40.698543897000036)"
"269",197654798,2019-05-24,20:29:00,"BROOKLYN",67,0,FALSE,"<18","M","BLACK",1004363,176942,40.6523269580001,-73.927516683,"POINT (-73.92751668299996 40.65232695800006)"
"270",201875867,2019-09-02,21:05:00,"BROOKLYN",79,2,FALSE,"25-44","M","BLACK",998367.625,189350.171875,40.686396207,-73.949097282,"POINT (-73.94909728199997 40.68639620700004)"
"271",201291298,2019-08-19,01:26:00,"BRONX",42,0,FALSE,"18-24","M","WHITE HISPANIC",1013401.3125,241248.984375,40.8288083400001,-73.894665077,"POINT (-73.89466507699996 40.82880834000008)"
"272",200725654,2019-08-05,01:52:00,"BROOKLYN",77,0,FALSE,"25-44","F","BLACK",1004964,183810,40.6711767130001,-73.925329657,"POINT (-73.92532965699996 40.67117671300008)"
"273",194859637,2019-03-18,20:08:00,"MANHATTAN",23,2,FALSE,"18-24","M","BLACK",1000654.6875,228899.296875,40.7949447570001,-73.940754339,"POINT (-73.94075433899997 40.79494475700005)"
"274",199467222,2019-07-08,23:32:00,"BRONX",48,0,FALSE,"25-44","M","WHITE HISPANIC",1016293.3125,250009.078125,40.852842208,-73.884173179,"POINT (-73.88417317899996 40.85284220800003)"
"275",198858230,2019-06-23,12:02:00,"BROOKLYN",61,0,FALSE,"25-44","M","WHITE HISPANIC",995122,155693,40.5940190590001,-73.9608543159999,"POINT (-73.96085431599994 40.59401905900006)"
